State,Year,Gender.Code,Race,Group_Population,Group_Deaths,State_Population,State_Deaths,population_proportion,deaths_proportion,black_male_mortality,black_male_mortality_weighted,black_male_mortality_weighted_2,black_female_mortality,black_female_mortality_weighted,black_female_mortality_weighted2,hispanic_male_mortality,hispanic_male_mortality_weighted,hispanic_male_mortality_weighted2,hispanic_female_mortality,hispanic_female_mortality_weighted,hispanic_female_mortality_weighted2,white_male_mortality,white_male_mortality_weighted,white_male_mortlaity_weighted2,white_female_mortality,white_female_mortality_weighted,white_female_mortality_weighted2
Arkansas,1998,M,Black or African American,197783,2080,2627564,27510,0.0752723815671093,0.0756088695019993,79.1607740096911,1051.65762477058,5.98525663177599,,,,,,,,,,,,,,,
California,1980,M,Black or African American,900380,7791,23729183,186624,0.0379439949533871,0.04174704218107,32.8329888138163,865.301317221618,1.37068016894099,,,,,,,,,,,,,,,
California,1981,M,Black or African American,923699,7755,24344273,184987,0.0379431745610148,0.0419218647796872,31.8555415476979,839.55920705771,1.3354437052463,,,,,,,,,,,,,,,
California,1982,M,Black or African American,944741,7825,24870183,188471,0.0379868937836123,0.0415183237739493,31.4633792602169,828.269335193455,1.30630676714825,,,,,,,,,,,,,,,
California,1983,M,Black or African American,965287,7728,25398443,188442,0.0380057549197012,0.0410099659311618,30.4270620053363,800.590912340061,1.24781277622419,,,,,,,,,,,,,,,
California,1984,M,Black or African American,984166,8232,25881851,195531,0.0380253328867398,0.0421007410589625,31.8060713663795,836.444258387305,1.33905917469882,,,,,,,,,,,,,,,
California,1985,M,Black or African American,1005110,8487,26488512,201911,0.0379451288165979,0.0420333711387691,32.0403048687673,844.385191670564,1.3467620259482,,,,,,,,,,,,,,,
California,1986,M,Black or African American,1031816,9086,27149692,203293,0.0380047036997694,0.0446941114548951,33.4663096730526,880.583359823845,1.49574697451145,,,,,,,,,,,,,,,
California,1987,M,Black or African American,1058766,9430,27834578,209424,0.0380377960104155,0.0450282680113072,33.8787245130858,890.659503610807,1.52550028725647,,,,,,,,,,,,,,,
California,1988,M,Black or African American,1086496,9525,28538528,215485,0.0380711997479337,0.0442026127108615,33.3759330544308,876.671428150679,1.47530344266865,,,,,,,,,,,,,,,
California,1989,M,Black or African American,1116993,9899,29309226,216619,0.0381106276910895,0.0456977458117709,33.7743480499963,886.218624467656,1.54341157214701,,,,,,,,,,,,,,,
California,1990,M,Black or African American,1136539,9805,29829422,214369,0.0381012746408563,0.0457388894849535,32.8702312770258,862.706867076273,1.50344787572474,,,,,,,,,,,,,,,
California,1991,M,Black or African American,1172130,10092,30482745,215284,0.0384522456885034,0.0468776128277067,33.1072546124045,860.996647129585,1.5519890635086,,,,,,,,,,,,,,,
California,1992,M,Black or African American,1186339,10007,30992952,215847,0.0382777026209056,0.0463615431300875,32.2879859911376,843.519432472506,1.49692085511179,,,,,,,,,,,,,,,
California,1993,M,Black or African American,1188935,10411,31296016,221989,0.0379899792996016,0.0468987202068571,33.266215099072,875.65762636309,1.5601429142725,,,,,,,,,,,,,,,
California,1994,M,Black or African American,1189200,10369,31505058,224292,0.0377463199718598,0.0462299145756425,32.9121755624129,871.930709720821,1.52152706474889,,,,,,,,,,,,,,,
California,1995,M,Black or African American,1189733,10150,31719735,224213,0.0375076588754603,0.0452694535999251,31.9990062968685,853.132593615542,1.4485775307998,,,,,,,,,,,,,,,
California,1996,M,Black or African American,1197198,9725,32046821,223447,0.0373577772347529,0.0435226250520258,30.346223733081,812.313418498862,1.32074731727977,,,,,,,,,,,,,,,
California,1997,M,Black or African American,1205780,9268,32514514,224592,0.0370843617714846,0.0412659400156729,28.504193542613,768.631093565991,1.1762523409246,,,,,,,,,,,,,,,
California,1998,M,Black or African American,1216728,9365,33021362,226954,0.0368466933617093,0.041263868449113,28.3604292276012,769.687226726105,1.17026102080812,,,,,,,,,,,,,,,
Colorado,1980,M,Black or African American,52540,320,2896401,18956,0.0181397534388367,0.0168811985650981,11.0481939482827,609.059763989342,0.186506755826676,,,,,,,,,,,,,,,
Colorado,1981,M,Black or African American,55700,346,2983957,19388,0.0186664888267492,0.0178460903651743,11.5953413537796,621.184919210054,0.206931509614593,,,,,,,,,,,,,,,
Colorado,1982,M,Black or African American,58154,328,3068025,19649,0.0189548651005125,0.0166929614738664,10.6909167950066,564.01967190563,0.178463062179355,,,,,,,,,,,,,,,
Colorado,1983,M,Black or African American,60555,366,3137512,19549,0.0193003245884,0.0187221852780193,11.6652940291543,604.409214763438,0.2183997961364,,,,,,,,,,,,,,,
Colorado,1984,M,Black or African American,62036,325,3172473,20394,0.0195544611411981,0.01593605962538,10.2443740261934,523.889354568315,0.163254955306113,,,,,,,,,,,,,,,
Colorado,1985,M,Black or African American,64199,345,3211081,20236,0.0199929556432865,0.0170488238782368,10.7440453853391,537.391548154956,0.183173337514429,,,,,,,,,,,,,,,
Colorado,1986,M,Black or African American,65824,417,3239353,20810,0.0203201071325045,0.020038443056223,12.8729409854375,633.507535245503,0.257953694902809,,,,,,,,,,,,,,,
Colorado,1987,M,Black or African American,67261,370,3261010,21093,0.0206258183814217,0.0175413644336984,11.3461780245997,550.095895095226,0.199027443659124,,,,,,,,,,,,,,,
Colorado,1988,M,Black or African American,67805,385,3263281,21350,0.0207781677397687,0.0180327868852459,11.7979420098974,567.804734164147,0.21274977394897,,,,,,,,,,,,,,,
Colorado,1989,M,Black or African American,68684,416,3276660,21144,0.0209615889350741,0.0196746121831252,12.6958549254424,605.672354551278,0.249786021991299,,,,,,,,,,,,,,,
Colorado,1990,M,Black or African American,69468,414,3295529,21583,0.021079468576972,0.0191817634249178,12.562474795397,595.957851096908,0.240970419556798,,,,,,,,,,,,,,,
Colorado,1991,M,Black or African American,72857,441,3387824,22588,0.0215055445619371,0.0195236408712591,13.0172051440689,605.295304500597,0.254143238380307,,,,,,,,,,,,,,,
Colorado,1992,M,Black or African American,75580,451,3496821,22440,0.0216139173266232,0.0200980392156863,12.8974288360771,596.718708653083,0.259213030529001,,,,,,,,,,,,,,,
Colorado,1993,M,Black or African American,78489,495,3614735,23746,0.0217136249268619,0.0208456161037648,13.693949902275,630.661621373696,0.285458822607013,,,,,,,,,,,,,,,
Colorado,1994,M,Black or African American,81200,504,3725509,24250,0.02179567946286,0.0207835051546392,13.528352770051,620.689655172414,0.281166589530132,,,,,,,,,,,,,,,
Colorado,1995,M,Black or African American,83186,521,3827609,25011,0.0217331498593508,0.0208308344328495,13.6116306550643,626.307311326425,0.283541624536744,,,,,,,,,,,,,,,
Colorado,1996,M,Black or African American,85144,486,3921395,25723,0.0217126813289658,0.018893597169848,12.3935487243698,570.797707413323,0.234158717103126,,,,,,,,,,,,,,,
Colorado,1997,M,Black or African American,87625,479,4018882,25626,0.0218033273930411,0.0186919534847421,11.9187375991632,546.647646219686,0.222784488800404,,,,,,,,,,,,,,,
Colorado,1998,M,Black or African American,91334,480,4118190,26640,0.022178189932956,0.018018018018018,11.6556059822398,525.543609170736,0.210010918598915,,,,,,,,,,,,,,,
Connecticut,1980,M,Black or African American,104323,777,3109321,27275,0.0335516982646694,0.0284876260311641,24.9893787100142,744.802200856954,0.711888075442017,,,,,,,,,,,,,,,
Connecticut,1981,M,Black or African American,107222,807,3131032,26768,0.0342449390488504,0.0301479378362224,25.7742495126208,752.644046930667,0.777040472081775,,,,,,,,,,,,,,,
Connecticut,1982,M,Black or African American,109678,793,3141181,26838,0.0349161668811826,0.0295476563082197,25.2452819496871,723.025583982203,0.745938914453456,,,,,,,,,,,,,,,
Connecticut,1983,M,Black or African American,112751,853,3164200,27246,0.0356333354402377,0.0313073478675769,26.9578408444473,756.534310116984,0.843978501075883,,,,,,,,,,,,,,,
Connecticut,1984,M,Black or African American,115675,867,3182426,27851,0.0363480564826959,0.0311299414742738,27.2433671670606,749.513723795116,0.848084425472749,,,,,,,,,,,,,,,
Connecticut,1985,M,Black or African American,118575,889,3204314,28170,0.0370048004034561,0.031558395456159,27.7438478251507,749.736453721274,0.875551321141604,,,,,,,,,,,,,,,
Connecticut,1986,M,Black or African American,121780,992,3226567,28096,0.0377429013561473,0.0353075170842825,30.7447513099836,814.583675480375,1.08552083212926,,,,,,,,,,,,,,,
Connecticut,1987,M,Black or African American,125151,1018,3251130,28327,0.0384946157182272,0.0359374448406114,31.3121899155063,813.417391790717,1.12528009792726,,,,,,,,,,,,,,,
Connecticut,1988,M,Black or African American,129032,1065,3275681,28576,0.039390893069258,0.0372690369540874,32.5123233916856,825.376650753302,1.21170298194797,,,,,,,,,,,,,,,
Connecticut,1989,M,Black or African American,132323,1105,3287127,28243,0.0402549095304197,0.0391247388733491,33.6159813721831,835.077802044996,1.31521649315803,,,,,,,,,,,,,,,
Connecticut,1990,M,Black or African American,134375,1017,3287825,27607,0.0408704842867245,0.0368384829934437,30.9323032703991,756.837209302326,1.13949912797464,,,,,,,,,,,,,,,
Connecticut,1991,M,Black or African American,139169,1061,3303749,28029,0.0421245681799677,0.0378536515751543,32.1150305304671,762.382427120983,1.21567117602574,,,,,,,,,,,,,,,
Connecticut,1992,M,Black or African American,141357,1145,3301385,28254,0.0428174841770954,0.0405252353649041,34.6824135930829,810.005871658284,1.40551297388263,,,,,,,,,,,,,,,
Connecticut,1993,M,Black or African American,144587,1168,3309945,29037,0.0436825989555718,0.040224541102731,35.2875954132168,807.818130260674,1.41942733211548,,,,,,,,,,,,,,,
Connecticut,1994,M,Black or African American,146996,1268,3316918,29273,0.0443170437134714,0.0433163666177023,38.2282588836987,862.608506353915,1.65590927696273,,,,,,,,,,,,,,,
Connecticut,1995,M,Black or African American,148656,1154,3324324,29457,0.0447176628992842,0.0391757477000373,34.713824524926,776.288881713486,1.35994003129187,,,,,,,,,,,,,,,
Connecticut,1996,M,Black or African American,151479,1112,3337947,29560,0.0453808883124867,0.0376184032476319,33.3138902445126,734.095155104008,1.25321535696543,,,,,,,,,,,,,,,
Connecticut,1997,M,Black or African American,154410,970,3349822,29415,0.0460949865395833,0.0329763725990141,28.9567624787228,628.197655592254,0.954888988759513,,,,,,,,,,,,,,,
Connecticut,1998,M,Black or African American,158584,1054,3366615,29710,0.047104881312535,0.0354762706159542,31.3074111533395,664.631993139283,1.11067019036081,,,,,,,,,,,,,,,
Delaware,1980,M,Black or African American,45545,471,595519,5044,0.0764795077906834,0.0933782712133228,79.0906755284046,1034.14205730596,7.38535054993628,,,,,,,,,,,,,,,
Delaware,1981,M,Black or African American,45761,425,596658,5073,0.0766955274210687,0.0837768578750247,71.2300849062612,928.738445401106,5.96743269961778,,,,,,,,,,,,,,,
Delaware,1982,M,Black or African American,46161,449,599565,5104,0.0769908183432989,0.0879702194357367,74.8876268628089,972.682567535365,6.58788096814287,,,,,,,,,,,,,,,
Delaware,1983,M,Black or African American,46992,452,605660,5012,0.077588085724664,0.0901835594573025,74.6293299871215,961.865849506299,6.73033861815222,,,,,,,,,,,,,,,
Delaware,1984,M,Black or African American,47543,436,611723,5098,0.077719817629875,0.08552373479796,71.2740897432335,917.064552089687,6.0956263491663,,,,,,,,,,,,,,,
Delaware,1985,M,Black or African American,48327,498,618730,5475,0.078106767087421,0.090958904109589,80.4874500993972,1030.47985598113,7.3210502556164,,,,,,,,,,,,,,,
Delaware,1986,M,Black or African American,49275,498,628001,5631,0.0784632508546961,0.0884389984017049,79.2992367846548,1010.65449010654,7.0131450752545,,,,,,,,,,,,,,,
Delaware,1987,M,Black or African American,50312,454,637508,5603,0.0789197939476838,0.0810280207031947,71.2147925986811,902.369216091588,5.77039368905965,,,,,,,,,,,,,,,
Delaware,1988,M,Black or African American,51584,514,648489,5769,0.0795449113246331,0.0890968972092217,79.2611748233201,996.43300248139,7.0619247459155,,,,,,,,,,,,,,,
Delaware,1989,M,Black or African American,52888,537,659194,5843,0.0802313127850071,0.0919048434023618,81.4631201133505,1015.35319921343,7.48685529708527,,,,,,,,,,,,,,,
Delaware,1990,M,Black or African American,53848,508,666780,5764,0.080758271093914,0.0881332408049965,76.1870482018057,943.396226415094,6.71461146539162,,,,,,,,,,,,,,,
Delaware,1991,M,Black or African American,56308,509,683489,5928,0.0823831839283441,0.085863697705803,74.4708400574113,903.956808979186,6.39434169858677,,,,,,,,,,,,,,,
Delaware,1992,M,Black or African American,58096,519,695038,5941,0.0835867966931305,0.0873590304662515,74.6721761975604,893.348939686037,6.52328891542398,,,,,,,,,,,,,,,
Delaware,1993,M,Black or African American,60097,600,706719,6150,0.0850366270045096,0.0975609756097561,84.8993730181303,998.385942725926,8.28286566030539,,,,,,,,,,,,,,,
Delaware,1994,M,Black or African American,61986,570,717867,6339,0.0863474710496513,0.089919545669664,79.4018947799523,919.56248185074,7.13978230392377,,,,,,,,,,,,,,,
Delaware,1995,M,Black or African American,64125,604,730099,6282,0.0878305544864464,0.096147723654887,82.7285066819705,941.910331384016,7.95415759883957,,,,,,,,,,,,,,,
Delaware,1996,M,Black or African American,66148,624,741330,6503,0.0892288184749032,0.0959557127479625,84.1730403464044,943.339178811151,8.07688408060224,,,,,,,,,,,,,,,
Delaware,1997,M,Black or African American,68313,506,751824,6510,0.0908630211326055,0.0777265745007681,67.3029858051885,740.708210735878,5.23123054031111,,,,,,,,,,,,,,,
Delaware,1998,M,Black or African American,70675,565,763841,6578,0.0925258005265494,0.0858923685010642,73.9682735019461,799.434029006013,6.35331020501665,,,,,,,,,,,,,,,
District of Columbia,1980,M,Black or African American,209041,2736,640822,7108,0.326207589627073,0.384918401800788,426.951633995088,1308.83415215197,164.341540603624,,,,,,,,,,,,,,,
District of Columbia,1981,M,Black or African American,205942,2771,638852,6954,0.322362612936956,0.398475697440322,433.746783292531,1345.52446805411,172.837551984988,,,,,,,,,,,,,,,
District of Columbia,1982,M,Black or African American,202841,2654,636098,6713,0.318883253838245,0.395352301504543,417.231307125632,1308.41397942231,164.953357531867,,,,,,,,,,,,,,,
District of Columbia,1983,M,Black or African American,199879,2638,634223,6764,0.315155710215492,0.390005913660556,415.942026700388,1319.79847807924,162.219850153108,,,,,,,,,,,,,,,
District of Columbia,1984,M,Black or African American,198891,2726,635294,6762,0.313069224642449,0.403135167110322,429.092672054199,1370.59997687175,172.982346054384,,,,,,,,,,,,,,,
District of Columbia,1985,M,Black or African American,197761,2855,636435,6981,0.310732439290737,0.408967196676694,448.59255069253,1443.66179378138,183.459637906772,,,,,,,,,,,,,,,
District of Columbia,1986,M,Black or African American,197696,2976,640289,7284,0.308760575302715,0.408566721581549,464.790118212245,1505.34153447718,189.897774821477,,,,,,,,,,,,,,,
District of Columbia,1987,M,Black or African American,196268,3046,639144,7430,0.307079468789506,0.409959623149394,476.574918954101,1551.95956549208,195.376474176876,,,,,,,,,,,,,,,
District of Columbia,1988,M,Black or African American,193470,3222,633081,7664,0.305600705123041,0.420407098121086,508.939614362143,1665.37447666305,213.961826392853,,,,,,,,,,,,,,,
District of Columbia,1989,M,Black or African American,191014,3347,628088,7649,0.304119804868108,0.437573539024709,532.887111360192,1752.22758541259,233.177299218533,,,,,,,,,,,,,,,
District of Columbia,1990,M,Black or African American,184219,3097,609615,7313,0.302189086554629,0.423492410775332,508.025557113916,1681.1512384716,215.144967917653,,,,,,,,,,,,,,,
District of Columbia,1991,M,Black or African American,182565,3049,603671,7075,0.302424665090753,0.43095406360424,505.076440643993,1670.09010489415,217.664744526295,,,,,,,,,,,,,,,
District of Columbia,1992,M,Black or African American,181669,3086,600028,7110,0.302767537514916,0.434036568213783,514.309332231163,1698.69377824505,223.229057561936,,,,,,,,,,,,,,,
District of Columbia,1993,M,Black or African American,179290,3217,597713,7191,0.299960014254333,0.44736476150744,538.218174943493,1794.29973785487,240.779845472565,,,,,,,,,,,,,,,
District of Columbia,1994,M,Black or African American,176007,3147,591238,7208,0.297692299886002,0.436598224195339,532.272959451186,1787.99706829842,232.389428883585,,,,,,,,,,,,,,,
District of Columbia,1995,M,Black or African American,172049,2976,582247,6896,0.295491432330265,0.431554524361949,511.123286165493,1729.73978343379,220.577566651466,,,,,,,,,,,,,,,
District of Columbia,1996,M,Black or African American,167342,2874,573994,6624,0.291539632818462,0.433876811594203,500.702097931337,1717.44092935426,217.243029808977,,,,,,,,,,,,,,,
District of Columbia,1997,M,Black or African American,164886,2480,569116,6129,0.289723009017494,0.404633708598466,435.763535026251,1504.06947830622,176.32461524965,,,,,,,,,,,,,,,
District of Columbia,1998,M,Black or African American,162551,2424,566630,6054,0.2868732682703,0.400396432111001,427.79238656619,1491.22429268353,171.286545265352,,,,,,,,,,,,,,,
Florida,1980,M,Black or African American,642494,6706,9764074,104670,0.0658018364055824,0.0640680233113595,68.6803479776987,1043.74515559678,4.40021413526748,,,,,,,,,,,,,,,
Florida,1981,M,Black or African American,670859,6774,10208144,109127,0.0657180188680724,0.0620744636982598,66.3587817726709,1009.75018595562,4.11918579020841,,,,,,,,,,,,,,,
Florida,1982,M,Black or African American,687228,6478,10487366,108584,0.0655291328632947,0.0596588816031828,61.7695615848632,942.627483164248,3.68510296127186,,,,,,,,,,,,,,,
Florida,1983,M,Black or African American,703516,6787,10764476,113195,0.0653553410309986,0.0599584787313927,63.04998032417,964.725748952405,3.78038090428148,,,,,,,,,,,,,,,
Florida,1984,M,Black or African American,719051,6896,11055366,115227,0.0650409041184163,0.059847084450693,62.3769488952243,959.041848213826,3.73307852830905,,,,,,,,,,,,,,,
Florida,1985,M,Black or African American,738068,7022,11368628,121108,0.0649214663370109,0.057981305941804,61.7664682141064,951.402851769756,3.58130049046682,,,,,,,,,,,,,,,
Florida,1986,M,Black or African American,757776,7413,11682730,123504,0.0648629215945246,0.0600223474543335,63.452634786561,978.257426996896,3.80857609205189,,,,,,,,,,,,,,,
Florida,1987,M,Black or African American,780191,7903,12014726,127290,0.0649362290908673,0.0620865739649619,65.7776132389536,1012.95708358594,4.08390664959895,,,,,,,,,,,,,,,
Florida,1988,M,Black or African American,803425,8110,12326923,131044,0.0651764434644396,0.0618876102683068,65.7909520486175,1009.42838472788,4.0716447995657,,,,,,,,,,,,,,,
Florida,1989,M,Black or African American,827666,8261,12660706,132765,0.0653728157023787,0.0622227243625956,65.2491259176226,998.107932426849,4.05997837687252,,,,,,,,,,,,,,,
Florida,1990,M,Black or African American,848982,8211,12952277,134385,0.065546930474078,0.0611005692599621,63.3942587855402,967.158314310551,3.87342529960986,,,,,,,,,,,,,,,
Florida,1991,M,Black or African American,892188,8137,13371703,136293,0.0667220921673178,0.059702259103549,60.8523835744781,912.027509897017,3.63302477123204,,,,,,,,,,,,,,,
Florida,1992,M,Black or African American,927931,8188,13654211,139723,0.0679593277121615,0.0586016618595364,59.9668483224699,882.393195183694,3.51415696817549,,,,,,,,,,,,,,,
Florida,1993,M,Black or African American,959375,8654,13932066,146699,0.0688609284509562,0.0589915405012986,62.115697700542,902.045602605863,3.66430069666794,,,,,,,,,,,,,,,
Florida,1994,M,Black or African American,995254,8873,14244848,148749,0.069867646183378,0.0596508211819911,62.2891869397273,891.531207108939,3.71560115171329,,,,,,,,,,,,,,,
Florida,1995,M,Black or African American,1028533,9263,14544358,153176,0.0707169749259472,0.0604729200396929,63.687926273542,900.603091976631,3.85139487303376,,,,,,,,,,,,,,,
Florida,1996,M,Black or African American,1062635,8787,14860585,153443,0.0715069426943825,0.0572655644115404,59.1295699328122,826.90669891355,3.38608819561414,,,,,,,,,,,,,,,
Florida,1997,M,Black or African American,1100215,8564,15194344,154497,0.072409509749154,0.0554314970517227,56.3630782612267,778.393314034075,3.1242898064632,,,,,,,,,,,,,,,
Florida,1998,M,Black or African American,1132741,8587,15496518,158167,0.0730964852878563,0.0542907180385289,55.4124481383495,758.072675042221,3.00838159770374,,,,,,,,,,,,,,,
Georgia,1980,M,Black or African American,689979,6911,5472448,44262,0.12608233097875,0.156138448330396,126.28717531898,1001.62468712816,19.7182835983342,,,,,,,,,,,,,,,
Georgia,1981,M,Black or African American,705931,7033,5572350,44892,0.126684612416664,0.156664884611958,126.212459734223,996.273006851944,19.7730604408535,,,,,,,,,,,,,,,
Georgia,1982,M,Black or African American,718380,6613,5652656,44179,0.127087160442808,0.149686502636999,116.989252485911,920.543444973412,17.5117120507329,,,,,,,,,,,,,,,
Georgia,1983,M,Black or African American,728485,6817,5729765,46005,0.127140467366463,0.148179545701554,118.975211025234,935.777675587006,17.6296927194657,,,,,,,,,,,,,,,
Georgia,1984,M,Black or African American,741545,6756,5837719,46595,0.127026497849588,0.144994098079193,115.7301336361,911.070804873608,16.7801863471508,,,,,,,,,,,,,,,
Georgia,1985,M,Black or African American,757000,7221,5968250,48657,0.126837850291124,0.14840619027067,120.990240020106,953.896961690885,17.955700581318,,,,,,,,,,,,,,,
Georgia,1986,M,Black or African American,770650,7277,6090642,49347,0.126530175308284,0.147465904715586,119.478373544201,944.267825861286,17.6189864486423,,,,,,,,,,,,,,,
Georgia,1987,M,Black or African American,784250,7341,6216909,50199,0.126147897612785,0.146237972867985,118.08118793439,936.053554351291,17.2679535573688,,,,,,,,,,,,,,,
Georgia,1988,M,Black or African American,798556,7742,6325549,51627,0.126242955354547,0.149960292095221,122.392538576494,969.499947405066,18.3540208352066,,,,,,,,,,,,,,,
Georgia,1989,M,Black or African American,811825,7932,6421599,52258,0.126421005111032,0.151785372574534,123.520637149719,977.057863455794,18.748625930414,,,,,,,,,,,,,,,
Georgia,1990,M,Black or African American,819787,7785,6483380,51810,0.126444385490284,0.15026056745802,120.076256520519,949.636917882328,18.0427264430079,,,,,,,,,,,,,,,
Georgia,1991,M,Black or African American,850612,8158,6655914,52802,0.127797925273674,0.154501723419567,122.567689426276,959.074172478169,18.9369192519139,,,,,,,,,,,,,,,
Georgia,1992,M,Black or African American,879080,7964,6820520,52992,0.128887533501844,0.150286835748792,116.765290623002,905.947126541384,17.5482860530191,,,,,,,,,,,,,,,
Georgia,1993,M,Black or African American,907878,8415,6981614,56099,0.130038412321277,0.150002673844454,120.530868650143,926.886652171327,18.0799525783161,,,,,,,,,,,,,,,
Georgia,1994,M,Black or African American,940313,8450,7161196,56571,0.131306697931463,0.149369818458221,117.997049654834,898.636943230605,17.6251978855482,,,,,,,,,,,,,,,
Georgia,1995,M,Black or African American,970631,8649,7333169,58387,0.132361738833511,0.148132289722027,117.94355209869,891.069829832346,17.4712484303282,,,,,,,,,,,,,,,
Georgia,1996,M,Black or African American,1002314,8483,7506543,58754,0.133525379125917,0.144381659121081,113.008078419054,846.341565617162,16.3162938562282,,,,,,,,,,,,,,,
Georgia,1997,M,Black or African American,1036603,8393,7691435,59351,0.134773680074004,0.141412950076663,109.121379820541,809.663873247521,15.4311762368586,,,,,,,,,,,,,,,
Georgia,1998,M,Black or African American,1070242,8197,7870311,60428,0.135984715216464,0.135649036870325,104.150903312461,765.901543762999,14.1279697235097,,,,,,,,,,,,,,,
Hawaii,1980,M,Black or African American,12186,26,967282,4981,0.0125981874985785,0.00521983537442281,2.68794415692632,213.359592975546,0.0140306259947971,,,,,,,,,,,,,,,
Hawaii,1981,M,Black or African American,12643,28,980258,4991,0.0128976249109928,0.00561009817671809,2.85639086852645,221.466424108202,0.0160246332035144,,,,,,,,,,,,,,,
Hawaii,1982,M,Black or African American,13073,31,995925,5188,0.013126490448578,0.00597532767925983,3.11268418806637,237.129962518167,0.0185993079857474,,,,,,,,,,,,,,,
Hawaii,1983,M,Black or African American,13769,21,1014687,5482,0.013569701789813,0.00383071871579715,2.06960373001724,152.516522623284,0.00792806974286063,,,,,,,,,,,,,,,
Hawaii,1984,M,Black or African American,14402,38,1029123,5640,0.0139944399260341,0.00673758865248227,3.69246436043116,263.852242744063,0.0248783059745362,,,,,,,,,,,,,,,
Hawaii,1985,M,Black or African American,14901,38,1040309,5825,0.0143236288448913,0.00652360515021459,3.65276086239761,255.01644184954,0.0238291695744394,,,,,,,,,,,,,,,
Hawaii,1986,M,Black or African American,15385,39,1052609,5874,0.0146160635145624,0.00663942798774259,3.70507947395472,253.493662658434,0.0245996083561856,,,,,,,,,,,,,,,
Hawaii,1987,M,Black or African American,15918,46,1069296,6224,0.0148864299501728,0.00739074550128535,4.30189582678697,288.981027767307,0.031794217228824,,,,,,,,,,,,,,,
Hawaii,1988,M,Black or African American,16269,33,1081823,6075,0.0150385044503583,0.0054320987654321,3.05040658222279,202.839756592292,0.0165701098293583,,,,,,,,,,,,,,,
Hawaii,1989,M,Black or African American,16678,28,1096941,6502,0.0152040994000589,0.00430636727160874,2.55255296319492,167.885837630411,0.0109922305397505,,,,,,,,,,,,,,,
Hawaii,1990,M,Black or African American,16906,30,1109946,6782,0.0152313716162768,0.00442347390150398,2.70283419193366,177.451792263102,0.0119559165081112,,,,,,,,,,,,,,,
Hawaii,1991,M,Black or African American,18080,51,1137471,6810,0.0158949107273944,0.00748898678414097,4.48363079146633,282.079646017699,0.0335778517422589,,,,,,,,,,,,,,,
Hawaii,1992,M,Black or African American,19552,37,1159490,6968,0.0168625861370085,0.00530998851894374,3.19105813762948,189.238952536825,0.0169444820740945,,,,,,,,,,,,,,,
Hawaii,1993,M,Black or African American,19064,29,1173765,7329,0.0162417519690909,0.00395688361304407,2.47068195081639,152.119177507344,0.00977620092422913,,,,,,,,,,,,,,,
Hawaii,1994,M,Black or African American,19253,45,1188875,7336,0.016194301335296,0.00613413304252999,3.78509094732415,233.729808341557,0.0232182514489622,,,,,,,,,,,,,,,
Hawaii,1995,M,Black or African American,19231,52,1198027,7633,0.0160522258680314,0.00681252456439146,4.34046978907821,270.396755238937,0.0295695570590943,,,,,,,,,,,,,,,
Hawaii,1996,M,Black or African American,19151,34,1205599,7948,0.0158850496724035,0.0042778057372924,2.82017486743104,177.536421074618,0.0120641602280644,,,,,,,,,,,,,,,
Hawaii,1997,M,Black or African American,18971,39,1213103,7892,0.0156384082802532,0.00494171312721744,3.21489601460057,205.576933213853,0.0158870938379907,,,,,,,,,,,,,,,
Hawaii,1998,M,Black or African American,18951,30,1217209,8091,0.015569224348489,0.00370782350760104,2.46465479634147,158.302991926547,0.00913850499199654,,,,,,,,,,,,,,,
Idaho,1980,M,Black or African American,1591,7,945395,6763,0.00168289445152555,0.0010350436196954,0.740431248314197,439.97485857951,0.000766378639390711,,,,,,,,,,,,,,,
Idaho,1981,M,Black or African American,1725,11,962481,6929,0.00179224317155352,0.00158753066820609,1.14287970359934,637.68115942029,0.00181435657953425,,,,,,,,,,,,,,,
Idaho,1982,M,Black or African American,1756,5,973832,6957,0.00180318576510117,0.000718700589334483,0.5134355823181,284.738041002278,0.000369006455597312,,,,,,,,,,,,,,,
Idaho,1983,M,Black or African American,1819,9,981166,7241,0.0018539166664968,0.00124292224830824,0.917275975726839,494.777350192413,0.00114010271806954,,,,,,,,,,,,,,,
Idaho,1984,M,Black or African American,1832,10,989800,7251,0.00185087896544757,0.00137912012136257,1.01030511214387,545.851528384279,0.00139333210887308,,,,,,,,,,,,,,,
Idaho,1985,M,Black or African American,1922,15,993122,7115,0.00193531106953627,0.00210822206605762,1.51038845177128,780.437044745057,0.00318423426234283,,,,,,,,,,,,,,,
Idaho,1986,M,Black or African American,1937,10,988853,7388,0.00195883513525266,0.00135354629128316,1.01127265629977,516.262261228704,0.00136880435341063,,,,,,,,,,,,,,,
Idaho,1987,M,Black or African American,1949,9,983879,7343,0.00198093464745157,0.00122565708838349,0.914746630429148,461.775269368907,0.0011211656916604,,,,,,,,,,,,,,,
Idaho,1988,M,Black or African American,1989,12,984942,7701,0.00201940824941976,0.00155823918971562,1.21834585183696,603.318250377074,0.00189847425295981,,,,,,,,,,,,,,,
Idaho,1992,M,Black or African American,2348,11,1072047,7877,0.00219020248179418,0.00139647073759045,1.02607441651346,468.483816013629,0.00143288289725124,,,,,,,,,,,,,,,
Idaho,1996,M,Black or African American,3068,16,1203432,8714,0.00254937545287145,0.00183612577461556,1.32953087503075,521.512385919166,0.00244118590779113,,,,,,,,,,,,,,,
