State,Year,black_male_mortality,black_female_mortality,hispanic_male_mortality,hispanic_female_mortality,white_male_mortality,white_female_mrtality
Maryland,2013,105.527969464161,103.993691588903,7.0475621083271,5.88420855456019,267.335274616351,276.136297153544
Maryland,2014,106.715019116702,104.502961559635,7.47407326100017,5.86530412858758,266.536177614815,272.334449696219
Maryland,2015,114.862711036879,109.207982741569,7.93997247365005,7.20602543827063,270.476163151755,273.29518699219
Maryland,2016,123.428329045365,111.045605487757,9.73996779162187,7.59584518902934,276.126424781935,279.849552401941
Massachusetts,1980,14.7678024290945,11.7724462760235,,,461.82470827495,468.198547530904
Massachusetts,1981,14.2021910516844,10.928759211723,,,446.468391378439,443.368156990327
Massachusetts,1982,13.5359947545424,11.8223585899648,,,442.447010128975,445.753116264675
Massachusetts,1983,14.4380870533949,11.4402026294203,,,448.028658396756,458.056064918326
Massachusetts,1984,15.5136904469705,12.6572557119715,,,449.914127361754,465.051521017288
Massachusetts,1985,16.1343491972482,14.1133096662245,,,444.136174586566,466.163807122177
Massachusetts,1986,16.0783350020953,13.3196312069989,,,440.49560536793,470.97674361927
Massachusetts,1987,16.81398115353,13.2458490168449,,,436.035845590092,465.439274093812
Massachusetts,1988,17.4846166268183,14.5287645323132,,,436.397327308516,470.581673282821
Massachusetts,1989,17.711521967516,14.0762611325713,,,413.938353611947,444.514383100386
Massachusetts,1990,17.6277003111513,14.4709962026511,,,404.739309406181,441.058020886084
Massachusetts,1991,18.04018775749,14.4686957060532,,,402.399178855837,441.652368239768
Massachusetts,1992,18.1567469476767,15.2218207287372,,,411.088648700275,443.638141173599
Massachusetts,1993,18.8386950755948,14.3352241862451,,,414.517276584541,463.527576995743
Massachusetts,1994,19.026302715365,16.0575434123641,,,407.343299944906,452.727592715091
Massachusetts,1995,19.7015010915609,16.1845389132326,,,402.040880126298,458.1982993534
Massachusetts,1996,18.0232943799356,15.5479227101599,,,400.605738008604,453.899033957893
Massachusetts,1997,17.4697310416086,16.0406813516241,,,386.662309938398,450.744751654446
Massachusetts,1998,16.6692669235689,15.5059242032816,,,388.365234156188,452.42876478023
Massachusetts,1999,16.9533245374441,15.7502875021073,8.97528946099984,6.34760330486937,390.733765529665,452.80097889224
Massachusetts,2000,17.51430164006,16.4747837369629,8.86740271884333,7.08762206657104,390.60672722436,460.348928359419
Massachusetts,2001,18.1785953994868,17.2251179107776,10.0349597992008,6.6430808639569,383.06348878351,459.794980456838
Massachusetts,2002,18.6529776354382,17.6400757588271,10.5653457283435,7.47989078112811,389.172484099778,452.798305056749
Massachusetts,2003,19.3536383049451,18.2481609761832,10.4163990555175,7.06882686278769,383.071249570849,445.865475865172
Massachusetts,2004,19.1975367267904,16.1564971965514,9.84049201836289,6.6435017429835,372.192048352217,433.277955223734
Massachusetts,2005,18.4280268424513,17.7721140226352,11.1661349087735,7.99588961299582,368.607387764727,426.780608093652
Massachusetts,2006,18.4396959540624,17.0512586106516,10.8578920338641,7.70660727690932,364.410201176771,423.270584285635
Massachusetts,2007,18.2537391012039,16.8232927661862,11.4435706801415,8.14732477770942,364.437300505212,413.010282576899
Massachusetts,2008,18.2873092411818,16.7723842152851,11.5783555550678,8.27025396790554,364.895971798898,415.707793840964
Massachusetts,2009,17.997386466487,17.4910661311127,12.0442867657224,8.20852664925027,355.605648877894,399.977721905244
Massachusetts,2010,19.3657887458193,16.036339261128,11.6988913085943,8.15562396708793,358.007455828667,397.487395819158
Massachusetts,2011,17.7860510474789,18.2851494187092,12.401838315419,9.81560130086209,363.449483607114,399.777795355451
Massachusetts,2012,18.0083892960177,17.227374914539,12.3910935523057,9.94291385651684,354.715704757339,395.583784218944
Massachusetts,2013,19.3386221060281,17.8923257727323,12.8824745563672,10.1538948760256,361.812647667601,401.175764367612
Massachusetts,2014,19.5409983924232,17.9261622856953,13.9409245544126,11.289037736942,370.03450860315,393.901489960386
Massachusetts,2015,20.2823013336792,18.3071353607773,15.0643255545205,11.8215157482636,382.695777272031,413.91519167954
Massachusetts,2016,21.1251715594414,21.0370888427238,17.7633478713857,12.6985916601229,381.266039312197,396.519029757131
Michigan,1980,60.6543071245889,44.3122699035766,,,381.012170772671,322.558375590713
Michigan,1981,61.5673432307189,46.5310585587835,,,383.550109151485,329.506336518348
Michigan,1982,61.858244028853,47.2465786544192,,,384.817733735088,333.709814080819
Michigan,1983,63.3625981340815,49.2439385952188,,,385.913712767425,346.155921301685
Michigan,1984,64.8979812352691,49.7506996088554,,,381.45517537094,347.271594515999
Michigan,1985,68.6517907170974,51.461311841674,,,391.251334712389,352.828797366872
Michigan,1986,69.8026307071782,53.7482446675291,,,389.171020935204,362.811602655917
Michigan,1987,71.6420975753186,54.3679325359007,,,377.856043330742,359.189502267996
Michigan,1988,68.9329139372136,56.6560010081818,,,379.521458514609,361.041017144405
Michigan,1989,71.7686275327,57.5271923415414,,,365.040699300896,351.436295706612
Michigan,1990,70.6838968165681,55.8415691222796,,,363.110018323822,351.150113689004
Michigan,1991,70.5639395197825,57.0401590362563,,,363.090115796307,353.946679305873
Michigan,1992,68.9250528908813,56.6060839885784,,,355.815697678159,346.133494379945
Michigan,1993,72.0566040464457,59.418403860289,,,364.055617302723,362.693290582822
Michigan,1994,72.7812498502818,58.710347081574,,,360.46924117319,365.406034594632
Michigan,1995,71.3978763936406,59.3501305361898,,,359.417529718204,367.4872462831
Michigan,1996,67.029209696626,56.8462608293715,,,356.485165676783,368.655531123763
Michigan,1997,64.5959015745175,58.552138615589,,,353.351200313746,365.163546467874
Michigan,1998,65.2989979501819,57.9905448918684,,,357.921337901658,376.273675581423
Michigan,1999,66.8881722715991,61.6745322576799,5.03176885064296,3.92033396395475,360.519165381107,385.142500098008
Michigan,2000,64.0140448545064,60.9552159271612,4.94041119515288,3.6625451630054,358.204966491737,384.516932429262
Michigan,2001,63.7566158748969,60.3035495520022,5.18460392828832,3.52312853814187,355.926062343361,377.194949114814
Michigan,2002,65.3074020713459,61.8228762613934,5.63115345791761,4.08358468845444,359.165750605798,382.768670418772
Michigan,2003,63.0704524739791,58.9275015456394,5.91565589286966,4.4616394612889,355.009066688762,378.850952560025
Michigan,2004,61.9175033303283,58.4367570782218,7.12061233288067,5.35040423895224,347.219356131558,371.176835335343
Michigan,2005,63.3958128319214,58.9485547754448,7.73046870219757,5.22328966364701,352.358146148043,381.131010352361
Michigan,2006,63.5008824659745,58.4690378644812,7.42321629329217,5.0119165040617,352.976425758222,373.432617771818
Michigan,2007,63.9917834550044,59.3823753030111,7.88898705406226,5.67927078163164,359.943783218235,375.06184205948
Michigan,2008,63.6882546894813,60.581755763033,7.50988575422929,5.9415561991292,367.521945806372,388.945729664823
Michigan,2009,62.676796082569,58.3037614864116,7.86742251825994,5.65565675253603,366.759241014904,376.212267301285
Michigan,2010,61.6574460421464,60.43320072362,7.52759104945142,5.82781242538174,373.344233501018,386.294927779644
Michigan,2011,63.5770006175444,59.7698733310025,7.3307450942988,5.6094375445325,380.449469852463,392.549249393467
Michigan,2012,65.0535569185247,60.7854286505493,8.09123842270207,5.81557761631712,380.551171115735,392.334037068795
Michigan,2013,65.521889018487,62.2084169867164,8.53623130136008,6.02082113090013,393.868783678968,400.808891257707
Michigan,2014,65.0781729744154,63.8377243031225,8.33016749990192,6.99895429168515,403.529046214983,403.206327861476
Michigan,2015,66.5375038504333,64.5713251489885,9.26624731604003,7.10849222830057,407.543471454866,408.430772612441
Michigan,2016,69.3472195642759,65.7111489378846,10.1125066728443,7.24192459937754,412.23573018543,408.831320568476
Minnesota,1980,4.60524252970871,3.23346815915718,,,434.778987552127,368.688858056627
Minnesota,1981,4.49404247866119,3.30372852485363,,,426.423900921182,357.677197058418
Minnesota,1982,4.37772776579882,2.92654729094838,,,421.350250872825,362.287205546412
Minnesota,1983,4.32278710128628,3.76734518324391,,,427.738576189847,377.410708485486
Minnesota,1984,4.47280749469395,3.24639253647142,,,418.255595458129,378.914127386519
Minnesota,1985,5.25613002136617,3.41648451388801,,,418.19681769997,397.100623114214
Minnesota,1986,5.23179341835632,3.51957011780334,,,422.158167103006,394.952841327553
Minnesota,1987,5.88010119441622,3.99091205564796,,,403.294651398555,393.683401655071
Minnesota,1988,5.4695504308842,4.49201375813043,,,409.168921595507,398.253095416424
Minnesota,1989,6.06250744847042,4.19534735977801,,,392.264978139244,379.356217032234
Minnesota,1990,7.45288678196237,4.34370702016212,,,388.578885377345,384.303763204869
Minnesota,1991,6.86542638799789,4.7720340795264,,,392.747408582909,381.199986494243
Minnesota,1992,6.40548309352806,4.58169971273188,,,378.724187904847,379.257978162641
Minnesota,1993,7.6147623689416,4.95947059187551,,,386.312036722905,390.525392269985
Minnesota,1994,8.17472487822479,5.46427233239429,,,381.870238276968,386.358747692863
Minnesota,1995,8.04529220608563,4.99880822404787,,,382.634097321433,396.600724591197
Minnesota,1996,7.74293128710641,5.4942991872892,,,375.839763325107,388.079958811848
Minnesota,1997,7.53495832370475,6.06574639429157,,,365.959702874975,382.939595030622
Minnesota,1998,8.34873106556599,5.4412127840256,,,356.814797108182,388.527514364698
Minnesota,1999,8.28976249214884,6.03264894230633,3.18047818386898,1.66205634124766,367.129778488928,396.554331493239
Minnesota,2000,8.39519794677445,6.07787938519506,3.61826933299238,2.58157418702265,352.31373078328,385.996159349395
Minnesota,2001,9.05114317343114,6.0407851334873,3.51208437993448,1.94669819916368,350.084570991869,377.759795905752
Minnesota,2002,8.8664228566419,6.45555282146511,2.78943640433678,2.23154912346942,353.919706073101,384.503883792079
Minnesota,2003,8.09328530393947,6.33215476102844,3.38374520042457,1.97879836282139,343.598547720306,372.291123981216
Minnesota,2004,8.66794176479687,7.11518122189675,3.04655549556353,2.08345085503054,335.553518840391,362.029068856675
Minnesota,2005,9.53199841081272,7.10993324085211,3.59403218768349,2.07047506464375,336.549861922753,365.184922722448
Minnesota,2006,9.62515166392147,7.61103542036446,3.27293889578014,2.55637830913005,329.443571337964,354.581291377743
Minnesota,2007,11.4648881558871,7.18235874422411,3.80242521753041,2.32370429960192,328.813760477554,350.015161690451
Minnesota,2008,10.2343845590009,8.04266347094674,3.67827973908228,2.80159130386059,334.475696481316,364.149694169145
Minnesota,2009,9.84624147187677,7.04384966834261,3.54085991392491,2.66984624525889,332.746156510174,348.670558582959
Minnesota,2010,9.59666661953176,7.86210212248476,3.48798295601842,2.43216108825068,339.54100029695,359.48849201299
Minnesota,2011,10.0587784155816,8.33868991328884,3.68323298860516,2.61752598174986,344.933834552166,363.03215705455
Minnesota,2012,11.4120348643241,8.9400468562539,3.66151607210399,2.95523378408393,344.609997425787,359.980930378223
Minnesota,2013,12.2358112112143,9.46752813175403,3.76486498806593,2.82364874104945,353.214465718597,361.260941869562
Minnesota,2014,12.5066269535415,9.81091703833538,4.41949720792304,2.9157678674679,351.817651178438,364.43430710811
Minnesota,2015,13.6070924689486,10.6522010748873,5.08897962310543,3.19201230839946,359.457066066447,374.103842544417
Minnesota,2016,14.5834601460303,10.3442928489233,5.47106206720638,3.40582671733377,365.057522239324,367.829285472048
Mississippi,1980,197.232410737584,159.615307705923,,,323.031922665572,254.727182950187
Mississippi,1981,183.646309877866,150.041435518385,,,324.597902331801,262.621699619643
Mississippi,1982,176.364912763472,146.54079298543,,,322.202122320324,262.241179018204
Mississippi,1983,180.632474657112,152.195617529725,,,326.984902366141,270.500734099414
Mississippi,1984,179.551044794649,150.841500034917,,,326.474079936684,269.248973827758
Mississippi,1985,181.288030004696,155.317969002104,,,334.325889484251,280.067012032408
Mississippi,1986,176.198267795138,155.369225630214,,,326.707383586869,281.192069226479
Mississippi,1987,179.08025770557,154.89379787306,,,328.217214500285,286.528412328913
Mississippi,1988,179.013997717204,155.349447175185,,,332.7754799624,291.488391782708
Mississippi,1989,180.110968843363,163.155239979824,,,339.735381988903,298.490668529081
Mississippi,1990,184.927514394793,159.918417529979,,,332.380217493708,295.915090232744
Mississippi,1991,185.580755886912,163.666309884107,,,329.37027878251,305.11060259344
Mississippi,1992,176.859790039007,154.685641438683,,,330.745333332317,297.484110431832
Mississippi,1993,184.800993535918,162.590240595158,,,338.39399692287,304.964931479827
Mississippi,1994,181.155178328578,167.477479185181,,,326.815240673612,316.036619066044
Mississippi,1995,178.884769281598,156.492052420983,,,338.533827686208,314.782864065196
Mississippi,1996,170.807267072817,156.552115126353,,,326.268426693063,312.849673967947
Mississippi,1997,173.291388299754,159.939133874166,,,329.379602433925,322.973399501972
Mississippi,1998,170.425540176645,161.412651032688,,,332.301304090249,324.107768504833
Mississippi,1999,167.585440290085,161.857836634602,1.30815639045003,0.424266937443254,333.544523986638,329.513988080928
Mississippi,2000,161.987838256831,162.72606408222,1.61706609370968,0.738225825389203,333.221076136393,345.102996564086
Mississippi,2001,161.829993333319,162.846469358155,1.36698499891693,0.420610768897516,324.991920768147,336.488615118013
Mississippi,2002,166.580321483929,164.936206593181,1.7140772265251,0.839548029318416,330.222224865244,342.535595961914
Mississippi,2003,163.510803566697,157.549109023007,1.42941214205428,0.871592769545294,329.706112863594,338.003676029665
Mississippi,2004,156.662662988359,153.062813905109,1.7653106081322,0.899962270812493,329.455418984358,320.940391345132
Mississippi,2005,165.970220338114,157.057450885995,2.23679542234655,0.96354264347236,335.175190979314,340.646736704746
Mississippi,2006,166.817098098505,156.93750520658,3.37351952407213,1.13598106422837,328.160832887547,326.129836439381
Mississippi,2007,165.178342752745,149.094199805351,2.83436064678061,1.26351016784196,326.292963614322,318.985093994912
Mississippi,2008,162.154497276958,154.386007763062,2.54426512463846,1.22124725982646,328.956518848255,332.688107697725
Mississippi,2009,157.90323965264,149.622782949965,2.36584477219281,1.52090021069538,326.283791867848,316.381041607098
Mississippi,2010,158.561815686128,147.373181720603,2.19054580650336,1.44913030276376,327.570849834041,337.849564772249
Mississippi,2011,156.203725653608,147.977175183889,2.58548729048319,1.7796211220209,340.478456175319,332.151172434542
Mississippi,2012,161.778525232458,150.555537874232,2.57961201965195,1.70857419483441,334.512026184737,336.723122201582
Mississippi,2013,166.99649086669,154.222630331833,2.67515403871349,1.87260782709944,354.558228405989,344.459521909846
Mississippi,2014,166.455019382436,153.188076460366,2.2055874883037,1.30330169763401,358.240876888117,336.586017912044
Mississippi,2015,170.971335289139,157.92519544121,2.47542140704291,1.53877546924289,373.554470979029,353.316228394422
Mississippi,2016,177.299625325306,156.956509228347,2.4425122945362,1.77333084397834,367.64828893649,352.591706298938
Missouri,1980,56.3879163761312,47.9612021895649,,,476.728664270366,426.351127169473
Missouri,1981,54.1730356450066,42.7671197631297,,,470.114170584285,421.552926589864
